Country_1,Country_2,Delay,Pearson
Afghanistan,Luxembourg,-54.0,nan
Afghanistan,Malaysia,1.0,19.856032691098836
Afghanistan,Maldives,-54.0,nan
Afghanistan,Malta,-0.0,41.41940523027377
Afghanistan,Martinique,-54.0,nan
Afghanistan,Mauritania,-54.0,nan
Afghanistan,Mayotte,-54.0,nan
Afghanistan,Mexico,6.0,21.05469077143914
Afghanistan,Moldova,-54.0,nan
Afghanistan,Monaco,-54.0,nan
Afghanistan,Mongolia,-54.0,nan
Afghanistan,Morocco,3.0,28.18293415841895
Afghanistan,Namibia,-54.0,nan
Afghanistan,Nepal,33.0,9.411437902822971
Afghanistan,Netherlands,2.0,32.293790252754306
Afghanistan,New Zealand,-54.0,nan
Afghanistan,Nigeria,-54.0,nan
Afghanistan,North Macedonia,3.0,28.18293415841895
Afghanistan,Norway,7.0,20.450255816565303
Afghanistan,Oman,6.0,21.166062425341643
Afghanistan,Pakistan,5.0,21.852076045841212
Afghanistan,Panama,-54.0,nan
Afghanistan,Paraguay,-54.0,nan
Afghanistan,Peru,-54.0,nan
Afghanistan,Philippines,6.0,15.623646766797142
Afghanistan,Poland,-0.0,54.99999999999999
Afghanistan,Portugal,-0.0,38.615349388336874
Afghanistan,Puerto Rico,-54.0,nan
Afghanistan,Qatar,2.0,32.293790252754306
Afghanistan,Republic of the Congo,-54.0,nan
Afghanistan,Reunion,-54.0,nan
Afghanistan,Romania,2.0,24.78792357597867
Afghanistan,Russia,2.0,26.26043504225977
Afghanistan,Rwanda,-54.0,nan
Afghanistan,Saint Lucia,-54.0,nan
Afghanistan,Saint Vincent and the Grenadines,-54.0,nan
Afghanistan,San Marino,2.0,32.293790252754306
Afghanistan,Saudi Arabia,-0.0,34.62962962962962
Afghanistan,Senegal,-0.0,31.628004803191235
Afghanistan,Serbia,-0.0,54.99999999999999
Afghanistan,Seychelles,-54.0,nan
Afghanistan,Singapore,-0.0,14.386530742436786
Afghanistan,Slovakia,-54.0,nan
Afghanistan,Slovenia,-54.0,nan
Afghanistan,Somalia,-54.0,nan
Afghanistan,South Africa,-54.0,nan
Afghanistan,Spain,2.0,30.060571513341582
Afghanistan,Sri Lanka,37.0,8.373819779515502
Afghanistan,Sudan,-54.0,nan
Afghanistan,Suriname,-54.0,nan
Afghanistan,Sweden,7.0,20.450255816565303
Afghanistan,Switzerland,5.0,17.185242038201988
Afghanistan,Taiwan*,4.0,17.262744575834798
Afghanistan,Tanzania,-54.0,nan
Afghanistan,Thailand,3.0,12.016942607564125
Afghanistan,The Bahamas,-54.0,nan
Afghanistan,Togo,-54.0,nan
Afghanistan,Trinidad and Tobago,-54.0,nan
Afghanistan,Tunisia,-54.0,nan
Afghanistan,Turkey,-54.0,nan
Afghanistan,US,-0.0,24.062154620445334
Afghanistan,Ukraine,-54.0,nan
Afghanistan,United Arab Emirates,1.0,24.444107219786105
Afghanistan,United Kingdom,-0.0,15.88147864864002
Afghanistan,Uruguay,-54.0,nan
Afghanistan,Uzbekistan,-54.0,nan
Afghanistan,Venezuela,-54.0,nan
Afghanistan,Vietnam,20.0,11.028393100405394
Afghanistan,occupied Palestinian territory,-54.0,nan
Albania,Afghanistan,-54.0,nan
Albania,Algeria,-54.0,nan
Albania,Andorra,-54.0,nan
Albania,Antigua and Barbuda,-54.0,nan
Albania,Argentina,-54.0,nan
Albania,Armenia,-54.0,nan
Albania,Aruba,-54.0,nan
Albania,Australia,-54.0,nan
Albania,Austria,-54.0,nan
Albania,Azerbaijan,-54.0,nan
Albania,Bahrain,-54.0,nan
Albania,Bangladesh,-54.0,nan
Albania,Belarus,-54.0,nan
Albania,Belgium,-54.0,nan
Albania,Benin,-54.0,nan
Albania,Bhutan,-54.0,nan
Albania,Bolivia,-54.0,nan
Albania,Bosnia and Herzegovina,-54.0,nan
Albania,Brazil,-54.0,nan
Albania,Brunei,-54.0,nan
Albania,Bulgaria,-54.0,nan
Albania,Burkina Faso,-54.0,nan
Albania,Cambodia,-54.0,nan
Albania,Cameroon,-54.0,nan
Albania,Canada,-54.0,nan
Albania,Central African Republic,-54.0,nan
Albania,Chile,-54.0,nan
Albania,China,-54.0,nan
Albania,Colombia,-54.0,nan
Albania,Congo (Brazzaville),-54.0,nan
Albania,Congo (Kinshasa),-54.0,nan
Albania,Costa Rica,-54.0,nan
Albania,Cote d'Ivoire,-54.0,nan
Albania,Croatia,-54.0,nan
Albania,Cruise Ship,-54.0,nan
Albania,Cuba,-54.0,nan
Albania,Cyprus,-54.0,nan
Albania,Czechia,-54.0,nan
Albania,Denmark,-54.0,nan
Albania,Dominican Republic,-54.0,nan
Albania,Ecuador,-54.0,nan
Albania,Egypt,-54.0,nan
Albania,Equatorial Guinea,-54.0,nan
Albania,Estonia,-54.0,nan
Albania,Eswatini,-54.0,nan
Albania,Ethiopia,-54.0,nan
Albania,Finland,-54.0,nan
Albania,France,-54.0,nan
Albania,French Guiana,-54.0,nan
Albania,Gabon,-54.0,nan
Albania,Georgia,-54.0,nan
Albania,Germany,-54.0,nan
Albania,Ghana,-54.0,nan
Albania,Greece,-54.0,nan
Albania,Greenland,-54.0,nan
Albania,Guadeloupe,-54.0,nan
Albania,Guam,-54.0,nan
Albania,Guatemala,-54.0,nan
Albania,Guernsey,-54.0,nan
Albania,Guinea,-54.0,nan
Albania,Guyana,-54.0,nan
Albania,Holy See,-54.0,nan
Albania,Honduras,-54.0,nan
Albania,Hungary,-54.0,nan
Albania,Iceland,-54.0,nan
Albania,India,-54.0,nan
Albania,Indonesia,-54.0,nan
Albania,Iran,-54.0,nan
Albania,Iraq,-54.0,nan
Albania,Ireland,-54.0,nan
Albania,Israel,-54.0,nan
Albania,Italy,-54.0,nan
Albania,Jamaica,-54.0,nan
Albania,Japan,-54.0,nan
Albania,Jersey,-54.0,nan
Albania,Jordan,-54.0,nan
Albania,Kazakhstan,-54.0,nan
Albania,Kenya,-54.0,nan
Albania,Korea South,-54.0,nan
Albania,Kosovo,-54.0,nan
Albania,Kuwait,-54.0,nan
Albania,Latvia,-54.0,nan
Albania,Lebanon,-54.0,nan
Albania,Liberia,-54.0,nan
Albania,Liechtenstein,-54.0,nan
Albania,Lithuania,-54.0,nan
Albania,Luxembourg,-54.0,nan
Albania,Malaysia,-54.0,nan
Albania,Maldives,-54.0,nan
Albania,Malta,-54.0,nan
Albania,Martinique,-54.0,nan
Albania,Mauritania,-54.0,nan
Albania,Mayotte,-54.0,nan
Albania,Mexico,-54.0,nan
Albania,Moldova,-54.0,nan
Albania,Monaco,-54.0,nan
Albania,Mongolia,-54.0,nan
Albania,Morocco,-54.0,nan
Albania,Namibia,-54.0,nan
Albania,Nepal,-54.0,nan
Albania,Netherlands,-54.0,nan
Albania,New Zealand,-54.0,nan
Albania,Nigeria,-54.0,nan
Albania,North Macedonia,-54.0,nan
Albania,Norway,-54.0,nan
Albania,Oman,-54.0,nan
Albania,Pakistan,-54.0,nan
Albania,Panama,-54.0,nan
Albania,Paraguay,-54.0,nan
Albania,Peru,-54.0,nan
Albania,Philippines,-54.0,nan
Albania,Poland,-54.0,nan
Albania,Portugal,-54.0,nan
Albania,Puerto Rico,-54.0,nan
Albania,Qatar,-54.0,nan
Albania,Republic of the Congo,-54.0,nan
Albania,Reunion,-54.0,nan
Albania,Romania,-54.0,nan
Albania,Russia,-54.0,nan
Albania,Rwanda,-54.0,nan
Albania,Saint Lucia,-54.0,nan
Albania,Saint Vincent and the Grenadines,-54.0,nan
Albania,San Marino,-54.0,nan
Albania,Saudi Arabia,-54.0,nan
Albania,Senegal,-54.0,nan
Albania,Serbia,-54.0,nan
Albania,Seychelles,-54.0,nan
Albania,Singapore,-54.0,nan
Albania,Slovakia,-54.0,nan
Albania,Slovenia,-54.0,nan
Albania,Somalia,-54.0,nan
Albania,South Africa,-54.0,nan
Albania,Spain,-54.0,nan
Albania,Sri Lanka,-54.0,nan
Albania,Sudan,-54.0,nan
Albania,Suriname,-54.0,nan
Albania,Sweden,-54.0,nan
Albania,Switzerland,-54.0,nan
Albania,Taiwan*,-54.0,nan
Albania,Tanzania,-54.0,nan
Albania,Thailand,-54.0,nan
Albania,The Bahamas,-54.0,nan
Albania,Togo,-54.0,nan
Albania,Trinidad and Tobago,-54.0,nan
Albania,Tunisia,-54.0,nan
Albania,Turkey,-54.0,nan
Albania,US,-54.0,nan
Albania,Ukraine,-54.0,nan
Albania,United Arab Emirates,-54.0,nan
Albania,United Kingdom,-54.0,nan
Albania,Uruguay,-54.0,nan
Albania,Uzbekistan,-54.0,nan
Albania,Venezuela,-54.0,nan
Albania,Vietnam,-54.0,nan
Albania,occupied Palestinian territory,-54.0,nan
Algeria,Afghanistan,-2.0,28.13580257402362
Algeria,Albania,-54.0,nan
Algeria,Andorra,-0.0,50.81717066729131
Algeria,Antigua and Barbuda,-54.0,nan
Algeria,Argentina,-0.0,47.91847378272104
Algeria,Armenia,-54.0,nan
Algeria,Aruba,-54.0,nan
Algeria,Australia,-0.0,29.71100416235565
Algeria,Austria,-0.0,48.575527147583756
Algeria,Azerbaijan,-0.0,50.59026184863909
Algeria,Bahrain,-0.0,50.21575750160464
Algeria,Bangladesh,-2.0,28.13580257402362
Algeria,Belarus,2.0,45.892435483360806
Algeria,Belgium,24.0,23.20576355348784
Algeria,Benin,-54.0,nan
Algeria,Bhutan,-54.0,nan
Algeria,Bolivia,-54.0,nan
Algeria,Bosnia and Herzegovina,-54.0,nan
Algeria,Brazil,-2.0,28.13580257402362
Algeria,Brunei,-54.0,nan
Algeria,Bulgaria,-54.0,nan
Algeria,Burkina Faso,-54.0,nan
Algeria,Cambodia,29.0,20.48002919609671
Algeria,Cameroon,-54.0,nan
Algeria,Canada,5.0,29.403336682302452
Algeria,Central African Republic,-54.0,nan
Algeria,Chile,-54.0,nan
Algeria,China,-0.0,30.144265504707825
Algeria,Colombia,-54.0,nan
Algeria,Congo (Brazzaville),-54.0,nan
Algeria,Congo (Kinshasa),-54.0,nan
Algeria,Costa Rica,-54.0,nan
Algeria,Cote d'Ivoire,-54.0,nan
Algeria,Croatia,-0.0,48.768376741958086
Algeria,Cruise Ship,1.0,49.32417264255189
Algeria,Cuba,-54.0,nan
Algeria,Cyprus,-54.0,nan
Algeria,Czechia,-2.0,28.13580257402362
Algeria,Denmark,6.0,37.84782502033546
Algeria,Dominican Republic,-54.0,nan
Algeria,Ecuador,-54.0,nan
Algeria,Egypt,1.0,48.60117271200317
Algeria,Equatorial Guinea,-54.0,nan
Algeria,Estonia,-1.0,39.45903156062515
Algeria,Eswatini,-54.0,nan
Algeria,Ethiopia,-54.0,nan
Algeria,Finland,-0.0,39.38310824503852
Algeria,France,12.0,26.20380840932529
Algeria,French Guiana,-54.0,nan
Algeria,Gabon,-54.0,nan
Algeria,Georgia,-2.0,28.13580257402362
Algeria,Germany,-0.0,44.614763944287006
Algeria,Ghana,-54.0,nan
Algeria,Greece,-0.0,47.91847378272104
Algeria,Greenland,-54.0,nan
Algeria,Guadeloupe,-54.0,nan
Algeria,Guam,-54.0,nan
Algeria,Guatemala,-54.0,nan
Algeria,Guernsey,-54.0,nan
Algeria,Guinea,-54.0,nan
Algeria,Guyana,-54.0,nan
Algeria,Holy See,-54.0,nan
Algeria,Honduras,-54.0,nan
Algeria,Hungary,-0.0,47.91847378272104
Algeria,Iceland,1.0,37.00885237082687
Algeria,India,-0.0,39.123198188601975
Algeria,Indonesia,-0.0,51.235299334372044
Algeria,Iran,-0.0,44.09454694318943
Algeria,Iraq,-0.0,52.08795049131943
Algeria,Ireland,-54.0,nan
Algeria,Israel,2.0,41.79814509389076
Algeria,Italy,-0.0,49.878710363126395
Algeria,Jamaica,-2.0,28.13580257402362
Algeria,Japan,-0.0,40.89573990845571
Algeria,Jersey,-54.0,nan
Algeria,Jordan,-0.0,50.81717066729131
Algeria,Kazakhstan,-54.0,nan
Algeria,Kenya,-54.0,nan
Algeria,Korea South,-0.0,48.40062289614181
Algeria,Kosovo,-54.0,nan
Algeria,Kuwait,-0.0,51.94782141847625
Algeria,Latvia,2.0,46.304963997997476
Algeria,Lebanon,8.0,35.12971407418428
Algeria,Liberia,-54.0,nan
Algeria,Liechtenstein,-54.0,nan
Algeria,Lithuania,-1.0,39.45903156062515
Algeria,Luxembourg,-54.0,nan
Algeria,Malaysia,-0.0,34.8322199407537
Algeria,Maldives,-54.0,nan
Algeria,Malta,-0.0,48.768376741958086
Algeria,Martinique,-54.0,nan
Algeria,Mauritania,-54.0,nan
Algeria,Mayotte,-54.0,nan
Algeria,Mexico,2.0,44.85097252019358
Algeria,Moldova,-54.0,nan
Algeria,Monaco,-54.0,nan
Algeria,Mongolia,-54.0,nan
Algeria,Morocco,-0.0,50.81717066729131
Algeria,Namibia,-54.0,nan
Algeria,Nepal,29.0,20.48002919609671
Algeria,Netherlands,-0.0,47.91847378272104
Algeria,New Zealand,-54.0,nan
Algeria,Nigeria,-54.0,nan
Algeria,North Macedonia,-0.0,50.81717066729131
Algeria,Norway,3.0,43.612705171679046
Algeria,Oman,2.0,45.08821784680202
Algeria,Pakistan,1.0,46.4951289213647
Algeria,Panama,-54.0,nan
Algeria,Paraguay,-54.0,nan
Algeria,Peru,-54.0,nan
Algeria,Philippines,2.0,33.28169287356068
Algeria,Poland,-2.0,28.13580257402362
Algeria,Portugal,-0.0,50.07571512407114
Algeria,Puerto Rico,-54.0,nan
Algeria,Qatar,-0.0,47.91847378272104
Algeria,Republic of the Congo,-54.0,nan
Algeria,Reunion,-54.0,nan
Algeria,Romania,-0.0,49.210895938754305
Algeria,Russia,-0.0,43.71987247883125
Algeria,Rwanda,-54.0,nan
Algeria,Saint Lucia,-54.0,nan
Algeria,Saint Vincent and the Grenadines,-54.0,nan
Algeria,San Marino,-0.0,47.91847378272104
Algeria,Saudi Arabia,-0.0,46.20021752305817
Algeria,Senegal,-0.0,41.597543406729926
Algeria,Serbia,-2.0,28.13580257402362
Algeria,Seychelles,-54.0,nan
Algeria,Singapore,-0.0,30.168896193047775
Algeria,Slovakia,-54.0,nan
Algeria,Slovenia,-54.0,nan
Algeria,Somalia,-54.0,nan
Algeria,South Africa,-54.0,nan
Algeria,Spain,-0.0,52.43575045206919
Algeria,Sri Lanka,33.0,18.259817434516627
Algeria,Sudan,-54.0,nan
Algeria,Suriname,-54.0,nan
Algeria,Sweden,3.0,43.612705171679046
Algeria,Switzerland,1.0,36.56540652864539
Algeria,Taiwan*,-0.0,36.68584264521816
Algeria,Tanzania,-54.0,nan
Algeria,Thailand,1.0,26.006763701154142
Algeria,The Bahamas,-54.0,nan
Algeria,Togo,-54.0,nan
Algeria,Trinidad and Tobago,-54.0,nan
Algeria,Tunisia,-54.0,nan
Algeria,Turkey,-54.0,nan
Algeria,US,-0.0,38.34835158644839
Algeria,Ukraine,-54.0,nan
Algeria,United Arab Emirates,-0.0,45.232974802324435
Algeria,United Kingdom,4.0,32.83751960083836
Algeria,Uruguay,-54.0,nan
Algeria,Uzbekistan,-54.0,nan
Algeria,Venezuela,-54.0,nan
Algeria,Vietnam,16.0,23.80056679580088
Algeria,occupied Palestinian territory,-54.0,nan
Andorra,Afghanistan,-4.0,28.144823361720615
Andorra,Albania,-54.0,nan
Andorra,Algeria,-0.0,50.81717066729131
Andorra,Antigua and Barbuda,-54.0,nan
Andorra,Argentina,-0.0,47.17117967899142
Andorra,Armenia,-54.0,nan
Andorra,Aruba,-54.0,nan
Andorra,Australia,1.0,26.939369664689387
Andorra,Austria,1.0,43.011417368456364
Andorra,Azerbaijan,-0.0,47.00464098905345
Andorra,Bahrain,-0.0,45.405014865511575
Andorra,Bangladesh,-4.0,28.144823361720615
Andorra,Belarus,2.0,41.42904450865667
Andorra,Belgium,24.0,20.948825247319512
Andorra,Benin,-54.0,nan
Andorra,Bhutan,-54.0,nan
Andorra,Bolivia,-54.0,nan
Andorra,Bosnia and Herzegovina,-54.0,nan
Andorra,Brazil,-4.0,28.144823361720615
Andorra,Brunei,-54.0,nan
Andorra,Bulgaria,-54.0,nan
Andorra,Burkina Faso,-54.0,nan
Andorra,Cambodia,29.0,18.488189440530068
Andorra,Cameroon,-54.0,nan
Andorra,Canada,5.0,26.543636904077374
Andorra,Central African Republic,-54.0,nan
Andorra,Chile,-54.0,nan
Andorra,China,-0.0,27.231318373802672
Andorra,Colombia,-54.0,nan
Andorra,Congo (Brazzaville),-54.0,nan
Andorra,Congo (Kinshasa),-54.0,nan
Andorra,Costa Rica,-54.0,nan
Andorra,Cote d'Ivoire,-54.0,nan
Andorra,Croatia,-1.0,41.53164806980738
Andorra,Cruise Ship,1.0,44.52701893543745
Andorra,Cuba,-54.0,nan
Andorra,Cyprus,-54.0,nan
Andorra,Czechia,-4.0,28.144823361720615
Andorra,Denmark,6.0,34.16683405028343
Andorra,Dominican Republic,-54.0,nan
Andorra,Ecuador,-54.0,nan
Andorra,Egypt,1.0,43.65419465635622
Andorra,Equatorial Guinea,-54.0,nan
Andorra,Estonia,-1.0,38.84366343020757
Andorra,Eswatini,-54.0,nan
Andorra,Ethiopia,-54.0,nan
Andorra,Finland,-0.0,38.477132154863604
Andorra,France,12.0,23.65528727016143
Andorra,French Guiana,-54.0,nan
Andorra,Gabon,-54.0,nan
Andorra,Georgia,-4.0,28.144823361720615
Andorra,Germany,-0.0,38.504924887400335
Andorra,Ghana,-54.0,nan
Andorra,Greece,-0.0,47.17117967899142
Andorra,Greenland,-54.0,nan
Andorra,Guadeloupe,-54.0,nan
Andorra,Guam,-54.0,nan
Andorra,Guatemala,-54.0,nan
Andorra,Guernsey,-54.0,nan
Andorra,Guinea,-54.0,nan
Andorra,Guyana,-54.0,nan
Andorra,Holy See,-54.0,nan
Andorra,Honduras,-54.0,nan
Andorra,Hungary,-0.0,47.17117967899142
Andorra,Iceland,1.0,35.30333192437861
Andorra,India,-0.0,37.33460256946105
Andorra,Indonesia,-0.0,49.125626773430106
Andorra,Iran,-0.0,40.60940583033526
Andorra,Iraq,-0.0,45.38100208206574
Andorra,Ireland,-54.0,nan
Andorra,Israel,2.0,37.73295522966821
Andorra,Italy,-0.0,45.40808314600146
Andorra,Jamaica,-4.0,28.144823361720615
Andorra,Japan,-0.0,37.114689883214794
Andorra,Jersey,-54.0,nan
Andorra,Jordan,-1.0,41.171568627450974
Andorra,Kazakhstan,-54.0,nan
Andorra,Kenya,-54.0,nan
Andorra,Korea South,-0.0,43.29604105318235
Andorra,Kosovo,-54.0,nan
Andorra,Kuwait,-0.0,47.575501028875436
Andorra,Latvia,2.0,41.80145146448644
Andorra,Lebanon,8.0,31.713080219580917
Andorra,Liberia,-54.0,nan
Andorra,Liechtenstein,-54.0,nan
Andorra,Lithuania,-1.0,38.84366343020757
Andorra,Luxembourg,-54.0,nan
Andorra,Malaysia,-0.0,32.49232957447954
Andorra,Maldives,-54.0,nan
Andorra,Malta,-1.0,41.53164806980738
Andorra,Martinique,-54.0,nan
Andorra,Mauritania,-54.0,nan
Andorra,Mayotte,-54.0,nan
Andorra,Mexico,2.0,40.488871798258316
Andorra,Moldova,-54.0,nan
Andorra,Monaco,-54.0,nan
Andorra,Mongolia,-54.0,nan
Andorra,Morocco,-1.0,41.171568627450974
Andorra,Namibia,-54.0,nan
Andorra,Nepal,29.0,18.488189440530068
Andorra,Netherlands,-0.0,47.17117967899142
Andorra,New Zealand,-54.0,nan
Andorra,Nigeria,-54.0,nan
Andorra,North Macedonia,-1.0,41.171568627450974
Andorra,Norway,3.0,39.3710354368862
Andorra,Oman,2.0,40.70304319910052
Andorra,Pakistan,1.0,41.9731213920287
Andorra,Panama,-54.0,nan
Andorra,Paraguay,-54.0,nan
Andorra,Peru,-54.0,nan
Andorra,Philippines,2.0,30.044793240099626
Andorra,Poland,-4.0,28.144823361720615
Andorra,Portugal,-0.0,44.670089007589425
Andorra,Puerto Rico,-54.0,nan
Andorra,Qatar,-0.0,47.17117967899142
Andorra,Republic of the Congo,-54.0,nan
Andorra,Reunion,-54.0,nan
Andorra,Romania,-0.0,44.54472006807594
Andorra,Russia,-0.0,41.84518340840089
Andorra,Rwanda,-54.0,nan
Andorra,Saint Lucia,-54.0,nan
Andorra,Saint Vincent and the Grenadines,-54.0,nan
Andorra,San Marino,-0.0,47.17117967899142
Andorra,Saudi Arabia,-0.0,42.44589982277093
Andorra,Senegal,-0.0,38.24031442612578
Andorra,Serbia,-4.0,28.144823361720615
Andorra,Seychelles,-54.0,nan
Andorra,Singapore,-0.0,27.419089247620207
Andorra,Slovakia,-54.0,nan
Andorra,Slovenia,-54.0,nan
Andorra,Somalia,-54.0,nan
Andorra,South Africa,-54.0,nan
Andorra,Spain,-0.0,49.59272609449435
Andorra,Sri Lanka,33.0,16.48391028383781
Andorra,Sudan,-54.0,nan
Andorra,Suriname,-54.0,nan
Andorra,Sweden,3.0,39.3710354368862
Andorra,Switzerland,1.0,33.009140582691906
Andorra,Taiwan*,-0.0,33.11786336415666
Andorra,Tanzania,-54.0,nan
Andorra,Thailand,1.0,23.552495859083137
Andorra,The Bahamas,-54.0,nan
Andorra,Togo,-54.0,nan
Andorra,Trinidad and Tobago,-54.0,nan
Andorra,Tunisia,-54.0,nan
Andorra,Turkey,-54.0,nan
Andorra,US,-0.0,34.99120120039454
Andorra,Ukraine,-54.0,nan
Andorra,United Arab Emirates,-0.0,41.44611590860625
Andorra,United Kingdom,4.0,29.773131258919307
Andorra,Uruguay,-54.0,nan
Andorra,Uzbekistan,-54.0,nan
Andorra,Venezuela,-54.0,nan
Andorra,Vietnam,16.0,21.485779316985624
Andorra,occupied Palestinian territory,-54.0,nan
Antigua and Barbuda,Afghanistan,-54.0,nan
Antigua and Barbuda,Albania,-54.0,nan
Antigua and Barbuda,Algeria,-54.0,nan
Antigua and Barbuda,Andorra,-54.0,nan
Antigua and Barbuda,Argentina,-54.0,nan
Antigua and Barbuda,Armenia,-54.0,nan
Antigua and Barbuda,Aruba,-54.0,nan
Antigua and Barbuda,Australia,-54.0,nan
Antigua and Barbuda,Austria,-54.0,nan
Antigua and Barbuda,Azerbaijan,-54.0,nan
Antigua and Barbuda,Bahrain,-54.0,nan
Antigua and Barbuda,Bangladesh,-54.0,nan
Antigua and Barbuda,Belarus,-54.0,nan
Antigua and Barbuda,Belgium,-54.0,nan
Antigua and Barbuda,Benin,-54.0,nan
Antigua and Barbuda,Bhutan,-54.0,nan
Antigua and Barbuda,Bolivia,-54.0,nan
Antigua and Barbuda,Bosnia and Herzegovina,-54.0,nan
Antigua and Barbuda,Brazil,-54.0,nan
Antigua and Barbuda,Brunei,-54.0,nan
Antigua and Barbuda,Bulgaria,-54.0,nan
Antigua and Barbuda,Burkina Faso,-54.0,nan
Antigua and Barbuda,Cambodia,-54.0,nan
Antigua and Barbuda,Cameroon,-54.0,nan
Antigua and Barbuda,Canada,-54.0,nan
Antigua and Barbuda,Central African Republic,-54.0,nan
Antigua and Barbuda,Chile,-54.0,nan
Antigua and Barbuda,China,-54.0,nan
Antigua and Barbuda,Colombia,-54.0,nan
Antigua and Barbuda,Congo (Brazzaville),-54.0,nan
Antigua and Barbuda,Congo (Kinshasa),-54.0,nan
Antigua and Barbuda,Costa Rica,-54.0,nan
Antigua and Barbuda,Cote d'Ivoire,-54.0,nan
Antigua and Barbuda,Croatia,-54.0,nan
Antigua and Barbuda,Cruise Ship,-54.0,nan
Antigua and Barbuda,Cuba,-54.0,nan
Antigua and Barbuda,Cyprus,-54.0,nan
Antigua and Barbuda,Czechia,-54.0,nan
Antigua and Barbuda,Denmark,-54.0,nan
Antigua and Barbuda,Dominican Republic,-54.0,nan
Antigua and Barbuda,Ecuador,-54.0,nan
Antigua and Barbuda,Egypt,-54.0,nan
Antigua and Barbuda,Equatorial Guinea,-54.0,nan
Antigua and Barbuda,Estonia,-54.0,nan
Antigua and Barbuda,Eswatini,-54.0,nan
Antigua and Barbuda,Ethiopia,-54.0,nan
